"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000117020",-11.5,17.28,-2.96462643951074,0.0255297850691472,1,-4.50981449425355
"ENSG00000151612",-4,3.64,-2.96317346316346,0.0255775055894051,1,-4.51183017626145
"ENSG00000116675",-5.5,9.2,-2.95767830650893,0.0257588619059716,1,-4.51945527969035
"ENSG00000160299",-4,2.36,-2.95390707133724,0.0258841309164684,1,-4.52468989675921
"ENSG00000144040",-4,4.6,-2.95316009388599,0.025909021580824,1,-4.52572688692782
"ENSG00000109452",-8.5,5.76,-2.9503821872505,0.0260018146279737,1,-4.52958376577292
"ENSG00000175582",-4,3.76,-2.94487715683631,0.0261867711752213,1,-4.53722912529565
"ENSG00000096063",-3.5,3.12,-2.94263889420541,0.0262623792961463,1,-4.54033841172468
"ENSG00000216863",-5,2,-2.94117741473529,0.0263118755418164,1,-4.54236887649194
"ENSG00000165487",-3.5,2.68,-2.93964624508224,0.0263638405163809,1,-4.54449637302955
"ENSG00000140743",-3,2.88,-2.934883624089,0.0265261873279259,1,-4.55111520391153
"ENSG00000152270",-3.5,4.44,-2.93185597573544,0.0266299561362685,1,-4.55532393577676
"ENSG00000153558",-5.5,4.2,-2.93030228725136,0.0266833775882297,1,-4.55748403902196
"ENSG00000121380",-7,3.48,-2.92972862571438,0.026703131503566,1,-4.5582816594767
"ENSG00000196220",-6,5.56,-2.9294075768131,0.0267141936716344,1,-4.55872805963128
"ENSG00000225783",-10.5,7.76,-2.92325618845222,0.0269271098879339,1,-4.5672830027635
"ENSG00000108654",-4.5,4.24,-2.92244816730103,0.0269552140328793,1,-4.56840699686239
"ENSG00000015676",-3.5,2.24,-2.92107337737164,0.0270031042718227,1,-4.5703195259449
"ENSG00000188385",-3.5,2.24,-2.92107337737164,0.0270031042718227,1,-4.5703195259449
"ENSG00000099622",-4,2,-2.91980659473557,0.0270473137223981,1,-4.57208195051982
"ENSG00000173406",-20,20.6,-2.91555631530035,0.0271962179745078,1,-4.57799623736761
"ENSG00000107077",-4.5,4.2,-2.91506555655806,0.0272134683072724,1,-4.57867923383594
"ENSG00000077157",-4.5,6.92,-2.90707060134547,0.0274961688033548,1,-4.58980892156907
"ENSG00000064042",6.5,4.6,2.9066130776874,0.02751244268093,1,-4.59044600461926
"ENSG00000170382",-4,3.12,-2.90498391137228,0.0275704759981837,1,-4.59271470059452
"ENSG00000119650",-3,1.72,-2.89677051246805,0.0278650742470482,1,-4.60415577956291
"ENSG00000140718",-7,9.12,-2.86378590663568,0.0290829223521781,1,-4.65016031055459
"ENSG00000287474",17,8.52,2.86228923000413,0.0291395298485922,1,-4.65224991030783
"ENSG00000075292",-8.5,11.76,-2.85758473367701,0.0293182403429529,1,-4.65881932554635
"ENSG00000259336",-4,3.16,-2.85446550070044,0.0294373836194906,1,-4.66317604742972
"ENSG00000104852",-7.5,4.52,-2.8492359790777,0.0296383068929914,1,-4.6704820234645
"ENSG00000158467",3,2.8,2.84393553142926,0.0298434669193739,1,-4.67788931211518
"ENSG00000143164",-11,7.88,-2.84376927213627,0.0298499269253999,1,-4.67812169275037
"ENSG00000276975",-3.5,3.68,-2.84293347154756,0.0298824248357939,1,-4.67928992439242
"ENSG00000223482",-4.5,4.68,-2.84275753212771,0.0298892706420266,1,-4.67953584891957
"ENSG00000155506",-4.5,2.64,-2.84007268331131,0.0299939484196499,1,-4.68328897799753
"ENSG00000080824",-7,5.28,-2.83638895848755,0.0301382149651147,1,-4.68843934761489
"ENSG00000124496",-4.5,3.56,-2.82247801609299,0.0306898005904925,1,-4.70789829576875
"ENSG00000104177",-3,2.56,-2.82213027508759,0.0307037276619058,1,-4.70838491385043
"ENSG00000155886",-6.5,5.28,-2.8219789113882,0.0307097919257187,1,-4.70859673042985
"ENSG00000182197",-13.5,15.12,-2.8185537154671,0.0308473654230889,1,-4.71339037317627
"ENSG00000112290",-5,3.88,-2.81725001219703,0.0308999032963498,1,-4.71521516948869
"ENSG00000116754",-4,5.76,-2.81573766573496,0.0309609701406077,1,-4.71733216426877
"ENSG00000150394",-8.5,9.12,-2.81529785881729,0.0309787534533772,1,-4.71794784175666
"ENSG00000174738",3,0.96,2.81374070521783,0.031041804510978,1,-4.72012778840813
"ENSG00000149212",4.5,2.96,2.81094193613,0.0311554780485147,1,-4.72404639722243
"ENSG00000198053",-5,3.24,-2.80908872579973,0.0312309939967138,1,-4.7266414320482
"ENSG00000253230",-8,6.56,-2.80732679460683,0.0313029733502828,1,-4.72910888525163
"ENSG00000151025",-6.5,10.28,-2.80646991595144,0.0313380435945597,1,-4.73030896271177
"ENSG00000114904",-3,1.68,-2.80597845543602,0.0313581771409844,1,-4.73099728841294
"ENSG00000163013",-3,1.68,-2.80597845543602,0.0313581771409844,1,-4.73099728841294
"ENSG00000286648",-4,3.56,-2.80377855808657,0.0314484707585332,1,-4.73407861999876
"ENSG00000163527",-3,3,-2.8024044951384,0.0315050105097623,1,-4.73600340956807
"ENSG00000196586",-6.5,5.32,-2.79943007934254,0.0316277767285804,1,-4.74017044788058
"ENSG00000236548",-12.5,7.28,-2.79030582151124,0.0320075967073753,1,-4.75295716160654
"ENSG00000007392",-4.5,3.68,-2.78816622810856,0.0320973715266137,1,-4.75595644565503
"ENSG00000154556",-10,9.84,-2.78775886551037,0.0321144946742123,1,-4.75652752377316
"ENSG00000159023",-5,3.96,-2.78365489549394,0.0322875511090436,1,-4.762281498378
"ENSG00000124313",-3.5,2.6,-2.77811238820928,0.0325228624002253,1,-4.77005425156931
"ENSG00000134313",-7,5.96,-2.76626376412852,0.0330321146328712,1,-4.78667775456524
"ENSG00000068024",-5,3.84,-2.76126812389703,0.0332493902382006,1,-4.79368944750369
"ENSG00000159459",-4,3.4,-2.75871416294438,0.0333610627623435,1,-4.79727473655644
"ENSG00000073417",-7.5,3.56,-2.75604736135334,0.0334780995814914,1,-4.8010188953476
"ENSG00000178104",-5,3.44,-2.75024502041402,0.033734271476166,1,-4.80916693303887
"ENSG00000166250",3,2.08,2.73938000925807,0.0342196391380747,1,-4.82443018210562
"ENSG00000138767",-4.5,3.2,-2.73853365840676,0.0342577613333584,1,-4.82561945875566
"ENSG00000237636",2.5,0.8,2.73756161956653,0.0343016011536673,1,-4.82698540572084
"ENSG00000163697",-5,3.28,-2.73489438277649,0.0344222055457308,1,-4.83073381671513
"ENSG00000143641",-4.5,2.52,-2.73382910226571,0.0344705014355921,1,-4.83223103727154
"ENSG00000153904",-3,3.64,-2.72243272387274,0.0349917451317058,1,-4.84825270865733
"ENSG00000143995",2.5,0.84,2.72162752719201,0.0350288914071906,1,-4.84938500007521
"ENSG00000160679",2.5,0.84,2.72162752719201,0.0350288914071906,1,-4.84938500007521
"ENSG00000177917",2.5,0.84,2.72162752719201,0.0350288914071906,1,-4.84938500007521
"ENSG00000270872",2.5,0.84,2.72162752719201,0.0350288914071906,1,-4.84938500007521
"ENSG00000156110",-8,9.48,-2.71992069005904,0.0351077731360517,1,-4.85178533451826
"ENSG00000235244",-7,14,-2.71265754383918,0.0354455767013351,1,-4.86200148746771
"ENSG00000196814",-3,1.64,-2.71188418366764,0.0354817498617967,1,-4.86308946020696
"ENSG00000087258",-9.5,5.76,-2.71130283910721,0.0355089677346133,1,-4.8639073261659
"ENSG00000173273",-6.5,7.4,-2.70423079601933,0.0358418704054356,1,-4.87385822673318
"ENSG00000133816",4,7.64,2.70047915233185,0.0360198280448099,1,-4.8791382462246
"ENSG00000166685",-2.5,1,-2.69907738490323,0.0360865630115625,1,-4.88111128342824
"ENSG00000164197",-3.5,2.56,-2.69446128055666,0.0363072630568897,1,-4.88760939833627
"ENSG00000089902",-4.5,3.16,-2.68946175901996,0.0365479262096333,1,-4.89464859489128
"ENSG00000143420",-5.5,2.96,-2.68885219006817,0.0365773857937588,1,-4.89550694668725
"ENSG00000137713",-2.5,1.04,-2.68355833865241,0.0368343015346698,1,-4.90296222734231
"ENSG00000101473",-2.5,1.04,-2.68355833865241,0.0368343015346699,1,-4.90296222734231
"ENSG00000147324",-5.5,3.16,-2.67795982319465,0.0371081055351795,1,-4.91084821015939
"ENSG00000144290",-16.5,18.76,-2.6759137647436,0.0372087138607706,1,-4.91373067313496
"ENSG00000085382",-4,5.56,-2.66984403204354,0.0375088939316655,1,-4.92228293283516
"ENSG00000163682",-3,1.2,-2.66982250125967,0.0375099633404496,1,-4.92231327314047
"ENSG00000265334",-3,1.2,-2.66982250125967,0.0375099633404496,1,-4.92231327314047
"ENSG00000145439",-3.5,3.4,-2.6668664181338,0.0376570985197641,1,-4.92647909171048
"ENSG00000145014",-3,1.96,-2.66397154026537,0.0378017855113628,1,-4.93055909036709
"ENSG00000124571",2.5,1.2,2.66096703863016,0.0379525802381431,1,-4.93479403934521
"ENSG00000162819",-3,1.24,-2.65919300859529,0.0380419198997856,1,-4.93729480845959
"ENSG00000196781",-3,1.24,-2.65919300859529,0.0380419198997856,1,-4.93729480845959
"ENSG00000092847",-4,2.28,-2.65640205422914,0.0381829268470934,1,-4.94122940572447
"ENSG00000024862",-2.5,1.08,-2.65298862237216,0.0383561428055594,1,-4.94604207245514
"ENSG00000100714",-2.5,1.08,-2.65298862237216,0.0383561428055594,1,-4.94604207245514
"ENSG00000116703",-2.5,1.08,-2.65298862237216,0.0383561428055594,1,-4.94604207245514
"ENSG00000170889",-2.5,1.08,-2.65298862237216,0.0383561428055594,1,-4.94604207245514
"ENSG00000138668",-3,2.04,-2.65200332246026,0.0384062982489509,1,-4.94743137240958
"ENSG00000223804",-4,3.12,-2.65142999342198,0.0384355150802858,1,-4.94823980375864
"ENSG00000173611",-6,8.16,-2.65057218838329,0.0384792731477443,1,-4.949449394479
"ENSG00000140443",7,6.48,2.64623739882227,0.0387012133834977,1,-4.95556242013066
"ENSG00000128513",2.5,1.24,2.64585116974035,0.0387210544550066,1,-4.95610713318759
"ENSG00000077514",2.5,1.12,2.64562522280511,0.0387326666681108,1,-4.95642579771979
"ENSG00000246067",2.5,1.12,2.64562522280511,0.0387326666681108,1,-4.95642579771979
"ENSG00000148660",-5,5.48,-2.64183885726886,0.0389278157150249,1,-4.9617662603005
"ENSG00000198794",-5,3.2,-2.64010254421868,0.039017656033397,1,-4.96421545928382
"ENSG00000108349",-3,1.28,-2.63825727274594,0.0391133767536203,1,-4.96681850506538
"ENSG00000137936",-3,1.28,-2.63825727274594,0.0391133767536203,1,-4.96681850506538
"ENSG00000267121",-3,1.28,-2.63825727274594,0.0391133767536203,1,-4.96681850506538
"ENSG00000003147",-3.5,4.52,-2.63711912346068,0.0391725415254203,1,-4.96842412175423
"ENSG00000135749",-9,10.6,-2.63637371918507,0.0392113418742472,1,-4.96947571498158
"ENSG00000236869",-4.5,2.48,-2.62838625276079,0.0396296955603444,1,-4.98074575835429
"ENSG00000145041",-2.5,1.36,-2.62340243935859,0.0398931398522426,1,-4.98777918030009
"ENSG00000224812",-2.5,1.36,-2.62340243935859,0.0398931398522426,1,-4.98777918030009
"ENSG00000235978",-2.5,1.36,-2.62340243935859,0.0398931398522426,1,-4.98777918030009
"ENSG00000131389",-2.5,1.36,-2.62340243935859,0.0398931398522426,1,-4.98777918030009
"ENSG00000011677",-5.5,3.16,-2.62338837600357,0.039893885878488,1,-4.98779902878016
"ENSG00000113749",-2.5,1.4,-2.62323458058963,0.0399020453164593,1,-4.98801609028735
"ENSG00000255435",-2.5,1.4,-2.62323458058963,0.0399020453164593,1,-4.98801609028735
"ENSG00000150967",-2.5,1.4,-2.62323458058963,0.0399020453164593,1,-4.98801609028735
"ENSG00000235944",-2.5,1.4,-2.62323458058963,0.0399020453164593,1,-4.98801609028735
"ENSG00000119042",6.5,7.28,2.61848721605056,0.0401547886288608,1,-4.99471685396007
"ENSG00000100412",-3,1.56,-2.61677254428438,0.0402464946000625,1,-4.99713729703433
"ENSG00000231937",-3,1.6,-2.61648506481417,0.0402618917390466,1,-4.99754311721645
"ENSG00000115041",3,1.6,2.61648506481417,0.0402618917390466,1,-4.99754311721646
"ENSG00000101247",2.5,1.28,2.61630324412741,0.0402716331314449,1,-4.99779978604001
"ENSG00000155111",-3,3.64,-2.61549921985872,0.0403147404076996,1,-4.99893481075112
"ENSG00000121741",5,3.6,2.61395706650644,0.0403975597417093,1,-5.00111191254046
"ENSG00000154237",-6.5,8.24,-2.61170363009307,0.0405189038701698,1,-5.00429332953653
"ENSG00000183648",-2.5,1.32,-2.6090058613399,0.0406646857386657,1,-5.00810233110553
"ENSG00000118816",-2.5,1.32,-2.6090058613399,0.0406646857386658,1,-5.00810233110553
"ENSG00000169826",-2.5,1.32,-2.6090058613399,0.0406646857386658,1,-5.00810233110553
"ENSG00000177112",-2.5,1.32,-2.6090058613399,0.0406646857386658,1,-5.00810233110553
"ENSG00000266412",-2.5,1.12,-2.60888016841006,0.040671491538999,1,-5.00827980517117
"ENSG00000122674",-2.5,1.12,-2.60888016841006,0.0406714915389991,1,-5.00827980517117
"ENSG00000148459",-2.5,1.12,-2.60888016841006,0.0406714915389991,1,-5.00827980517117
"ENSG00000150756",-2.5,1.12,-2.60888016841006,0.0406714915389991,1,-5.00827980517117
"ENSG00000117598",-2.5,1.44,-2.60851031231173,0.040691524899726,1,-5.00880203287753
"ENSG00000174606",-3,1.32,-2.60773521594588,0.0407335423297414,1,-5.00989646774209
"ENSG00000105771",-3,1.52,-2.60699406047404,0.0407737630868708,1,-5.01094300068553
"ENSG00000109323",-3,1.52,-2.60699406047404,0.0407737630868708,1,-5.01094300068553
"ENSG00000134851",-3,1.52,-2.60699406047404,0.0407737630868708,1,-5.01094300068553
"ENSG00000176783",-3,1.52,-2.60699406047404,0.0407737630868708,1,-5.01094300068553
"ENSG00000270069",3,1.52,2.60699406047404,0.0407737630868708,1,-5.01094300068553
"ENSG00000101654",-3,1.64,-2.60614130964407,0.0408200922178309,1,-5.01214713669274
"ENSG00000124532",-3,1.64,-2.60614130964407,0.0408200922178309,1,-5.01214713669274
"ENSG00000165006",-3,1.64,-2.60614130964407,0.0408200922178309,1,-5.01214713669275
"ENSG00000260032",-3,1.64,-2.60614130964407,0.0408200922178309,1,-5.01214713669275
"ENSG00000173258",-4.5,4.92,-2.60209265385737,0.0410408182726256,1,-5.0178644781849
"ENSG00000243156",-10,6.96,-2.59887031318685,0.0412174035140142,1,-5.0224153905819
"ENSG00000237750",-3.5,3.36,-2.59323257140532,0.0415283024825426,1,-5.03037853083018
"ENSG00000100027",-3,1.48,-2.5874837091749,0.0418479014944865,1,-5.03849984752282
"ENSG00000166377",-5,4,-2.58689009042004,0.0418810515993436,1,-5.03933851112879
"ENSG00000206530",2.5,0.96,2.58664265117078,0.0418948778723004,1,-5.0396880966543
"ENSG00000100372",2.5,0.96,2.58664265117078,0.0418948778723004,1,-5.03968809665431
"ENSG00000136448",-3,1.68,-2.58609384139799,0.0419255612967261,1,-5.04046347041346
"ENSG00000029725",-4,5.24,-2.58588855717864,0.0419370446836913,1,-5.04075350446997
"ENSG00000157216",-4.5,5.76,-2.58463148230773,0.0420074371887799,1,-5.042529584904
"ENSG00000234545",-2.5,1.28,-2.58075020378156,0.0422255718036064,1,-5.04801367161959
"ENSG00000112033",-2.5,1.28,-2.58075020378156,0.0422255718036064,1,-5.0480136716196
"ENSG00000113721",-2.5,1.28,-2.58075020378156,0.0422255718036064,1,-5.0480136716196
"ENSG00000117632",-2.5,1.28,-2.58075020378156,0.0422255718036064,1,-5.0480136716196
"ENSG00000089053",-2.5,1.48,-2.57994997288195,0.042270695826662,1,-5.04914443064811
"ENSG00000120907",-5.5,7.44,-2.57696900995554,0.0424392405373067,1,-5.05335684820175
"ENSG00000148700",2.5,1.04,2.57326368194316,0.0426497380234368,1,-5.0585932927919
"ENSG00000129003",-5.5,6.32,-2.57295942599231,0.0426670718776737,1,-5.05902329396603
"ENSG00000183049",-7,8.36,-2.57200613560199,0.042721430578151,1,-5.06037058743805
"ENSG00000142192",5.5,10.4,2.57154406840981,0.0427478051481036,1,-5.06102364180216
"ENSG00000107957",-7,4.88,-2.57075082281652,0.0427931235953034,1,-5.06214477764732
"ENSG00000115977",-6,6.32,-2.56870988592614,0.0429099580717765,1,-5.06502943627245
"ENSG00000155189",-3,1.36,-2.56862335165163,0.0429149192576136,1,-5.06515174674982
"ENSG00000188596",3,1.96,2.56353179822108,0.0432079042927703,1,-5.07234874427156
"ENSG00000008283",-3,2,-2.56292252068648,0.0432431063050792,1,-5.07321002353249
"ENSG00000115419",-7,8.68,-2.55969690614827,0.043429979884546,1,-5.07776996869754
"ENSG00000165355",-3,1.44,-2.55888833620725,0.0434769581438933,1,-5.07891306765247
"ENSG00000168813",-3,1.44,-2.55888833620725,0.0434769581438933,1,-5.07891306765247
"ENSG00000235298",-3,1.44,-2.55888833620725,0.0434769581438933,1,-5.07891306765247
"ENSG00000048342",-3,1.72,-2.55700541120145,0.0435865662358147,1,-5.08157509077167
"ENSG00000286122",-5,2.52,-2.55688268133778,0.0435937207203526,1,-5.08174860630321
"ENSG00000172379",-6,4.52,-2.5559914393317,0.0436457127214179,1,-5.08300865817262
"ENSG00000112697",-3,1.92,-2.55466947273213,0.0437229530435547,1,-5.08487771885535
"ENSG00000130340",-3,1.92,-2.55466947273213,0.0437229530435547,1,-5.08487771885535
"ENSG00000135709",-2.5,1.16,-2.55325697871285,0.043805643177623,1,-5.0868748287572
"ENSG00000162641",-2.5,1.16,-2.55325697871285,0.043805643177623,1,-5.0868748287572
"ENSG00000206573",-2.5,1.16,-2.55325697871285,0.043805643177623,1,-5.0868748287572
"ENSG00000164164",-2.5,1.76,-2.5495364788025,0.0440242442077346,1,-5.09213548136843
"ENSG00000104450",-2.5,1.8,-2.54891741984341,0.0440607297760711,1,-5.09301084701689
"ENSG00000127863",-2.5,1.68,-2.54393363469055,0.044355631830457,1,-5.10005844270859
"ENSG00000144559",-2.5,1.68,-2.54393363469055,0.044355631830457,1,-5.10005844270859
"ENSG00000100422",-2.5,1.24,-2.53996109733062,0.0445921962077729,1,-5.10567651597657
"ENSG00000108509",-2.5,1.24,-2.53996109733062,0.0445921962077729,1,-5.10567651597657
"ENSG00000138674",-2.5,1.52,-2.53889122696885,0.0446561354892311,1,-5.10718962865219
"ENSG00000204217",5,6.2,2.53789040236445,0.0447160364063927,1,-5.1086051175066
"ENSG00000146535",-2.5,1.72,-2.53677119683449,0.0447831235803586,1,-5.11018806613844
"ENSG00000151552",-3,1.88,-2.53662661840179,0.0447917976532558,1,-5.11039255305179
"ENSG00000169567",-2.5,1.84,-2.53494278369843,0.0448929517073597,1,-5.1127741523055
"ENSG00000100490",2.5,1.84,2.53494278369843,0.0448929517073598,1,-5.11277415230551
"ENSG00000141639",-4.5,4.88,-2.53190560259522,0.0450760193231771,1,-5.11707009340964
"ENSG00000150764",-6.5,4.52,-2.52535186143638,0.0454737517526131,1,-5.12634080603053
"ENSG00000116819",-3.5,1.4,-2.5249373540004,0.0454990320926935,1,-5.12692718947815
"ENSG00000085377",-3,1.4,-2.5221100570967,0.0456718635422777,1,-5.13092693471183
"ENSG00000138162",-3,1.4,-2.5221100570967,0.0456718635422777,1,-5.13092693471183
"ENSG00000171466",-3,1.4,-2.5221100570967,0.0456718635422778,1,-5.13092693471183
"ENSG00000174839",3,1.4,2.52211005709669,0.0456718635422778,1,-5.13092693471183
"ENSG00000009694",2.5,1.36,2.52008141979691,0.0457963019059962,1,-5.13379693748061
"ENSG00000133858",2.5,1,2.51950318640238,0.0458318370015829,1,-5.13461500669163
"ENSG00000154188",2.5,1,2.51950318640238,0.045831837001583,1,-5.13461500669163
"ENSG00000204186",2.5,1,2.51950318640238,0.045831837001583,1,-5.13461500669163
"ENSG00000163681",-4,3.04,-2.51692512659051,0.0459906264730829,1,-5.13826246675406
"ENSG00000101463",-6,5.04,-2.51564839073649,0.0460694796802832,1,-5.14006885651707
"ENSG00000146282",-2.5,1.96,-2.51316538196489,0.046223244576267,1,-5.14358204082057
"ENSG00000165288",-2.5,2,-2.51233883926051,0.0462745502716454,1,-5.14475153646823
"ENSG00000132434",-2.5,1.68,-2.51121381219188,0.0463444806155108,1,-5.14634338762984
"ENSG00000186166",-2.5,1.68,-2.51121381219188,0.0463444806155108,1,-5.14634338762984
"ENSG00000075539",-3,1.84,-2.50997930943942,0.046421344634294,1,-5.14809017052212
"ENSG00000141664",-3,2.28,-2.50740118314684,0.04658230252812,1,-5.15173823722553
"ENSG00000054611",-5.5,4.12,-2.50551710512846,0.0467003031468661,1,-5.1544043031987
"ENSG00000132005",-3.5,1.48,-2.50498473354607,0.046733703117721,1,-5.15515764837213
"ENSG00000157800",-2.5,1.72,-2.50432345961023,0.0467752253895905,1,-5.15609340741752
"ENSG00000109762",-4.5,3.44,-2.5041754612871,0.0467845237484361,1,-5.1563028388064
"ENSG00000112739",-3,2.44,-2.49943638007386,0.0470833048627612,1,-5.16300929376885
"ENSG00000184347",6.5,8.4,2.49539184086005,0.047339894698812,1,-5.1687331929679
"ENSG00000277215",-5.5,2.68,-2.49419917603692,0.0474158407363782,1,-5.1704211255374
"ENSG00000127990",-6.5,4.96,-2.49085400736381,0.0476295414988613,1,-5.17515553897143
"ENSG00000110328",-3.5,1.96,-2.48894836599766,0.0477517355555672,1,-5.1778526711061
"ENSG00000164919",-2.5,1.2,-2.48842030771452,0.04778565447773,1,-5.17860006358972
"ENSG00000188529",-2.5,1.2,-2.48842030771452,0.04778565447773,1,-5.17860006358972
"ENSG00000141456",-2.5,1.2,-2.48842030771452,0.04778565447773,1,-5.17860006358972
"ENSG00000175787",-2.5,1.2,-2.48842030771452,0.04778565447773,1,-5.17860006358972
"ENSG00000087299",-2.5,1.56,-2.487123763011,0.0478690439212655,1,-5.1804351589758
"ENSG00000214113",-2.5,1.56,-2.487123763011,0.0478690439212655,1,-5.1804351589758
"ENSG00000280029",-2.5,1.56,-2.487123763011,0.0478690439212655,1,-5.1804351589758
"ENSG00000112038",-3.5,1.72,-2.48455476528406,0.0480347280772588,1,-5.18407132532259
"ENSG00000155897",-4,2.6,-2.48048364650841,0.0482985322146138,1,-5.18983379209852
"ENSG00000087274",-3,2.32,-2.48038374131344,0.0483050251811604,1,-5.18997520583687
